scene_id,station_id,snapshot_id,selection_index,quantile,candidate_count,target_sequence_rank,selected_sequence_rank,query_frame_index,query_timestamp,query_bag_sha256,source_path,source_npy_sha256,source_array_sha256,source_point_count,target_npy_sha256,target_array_sha256,selection_method,selection_frozen_before_registration,source_size_bytes
FMB1_R02,S01,FMB1_R02_S01_Q05,4,0.45,148,66.15,66,66,1787144630.6811514,89813a5ed1c60df0d1f5bfec677fe531c0b8fcd9f85748cfa60c3fa2dfc3b0ea,/home/lj/ZPRM/zero_perturbation_runtime/mid360_formal_batch1_ingest_v1/snapshots/FMB1_R02/S01/FMB1_R02_S01_Q05.npy,cf5e2e6210ea71a5ad25a1cbcdc8daa50160d875efdef6d9cf5c37166db44071,fb8af11004dc7ab61796e7ca4653cf889a587fd3e2a4837898f0ff46fc0ac07a,15164,1fa465e03f319de788b3011f7b2f7dcce63a85ffa1557cb3fa5900d14d4af752,1a55e1757c774739d8d49ce385352a2cbb49d1a1c6494dc518944c65bdcc4b35,FIXED_QUANTILE_SEQUENCE_RANK_NEAREST_UNUSED_EARLIER_TIE,True,364064
FMB1_R02,S01,FMB1_R02_S01_Q06,5,0.55,148,80.85000000000001,81,81,1787144632.1804733,89813a5ed1c60df0d1f5bfec677fe531c0b8fcd9f85748cfa60c3fa2dfc3b0ea,/home/lj/ZPRM/zero_perturbation_runtime/mid360_formal_batch1_ingest_v1/snapshots/FMB1_R02/S01/FMB1_R02_S01_Q06.npy,7006e703551014d3ba330099c1357a819cfcb5eea4aeeeb924310e176d1989c7,2db9fe15b12848d68bc93688b7de79ce86f4d9704a0727f93dc1e148986e7e3f,15003,1fa465e03f319de788b3011f7b2f7dcce63a85ffa1557cb3fa5900d14d4af752,1a55e1757c774739d8d49ce385352a2cbb49d1a1c6494dc518944c65bdcc4b35,FIXED_QUANTILE_SEQUENCE_RANK_NEAREST_UNUSED_EARLIER_TIE,True,360200
FMB1_R02,S01,FMB1_R02_S01_Q07,6,0.65,148,95.55,96,96,1787144633.680929,89813a5ed1c60df0d1f5bfec677fe531c0b8fcd9f85748cfa60c3fa2dfc3b0ea,/home/lj/ZPRM/zero_perturbation_runtime/mid360_formal_batch1_ingest_v1/snapshots/FMB1_R02/S01/FMB1_R02_S01_Q07.npy,9722615ed08c6e05cbe79944cf609e8e48e874e345919d373168294771c87fa9,736ac08c2db772512612a88cc4b72c915629a75a663b5c00292acc86c6d6abf3,14941,1fa465e03f319de788b3011f7b2f7dcce63a85ffa1557cb3fa5900d14d4af752,1a55e1757c774739d8d49ce385352a2cbb49d1a1c6494dc518944c65bdcc4b35,FIXED_QUANTILE_SEQUENCE_RANK_NEAREST_UNUSED_EARLIER_TIE,True,358712
FMB1_R02,S01,FMB1_R02_S01_Q08,7,0.75,148,110.25,110,110,1787144635.0776868,89813a5ed1c60df0d1f5bfec677fe531c0b8fcd9f85748cfa60c3fa2dfc3b0ea,/home/lj/ZPRM/zero_perturbation_runtime/mid360_formal_batch1_ingest_v1/snapshots/FMB1_R02/S01/FMB1_R02_S01_Q08.npy,166eccf789fe23be9642a0af9ed79c322823ef8245b2fccded65d2dbd1804ce8,66901b0fca85f90b54fafcf55d3bc5ac27ea34a64eedf6651e8d071ee0963912,15517,1fa465e03f319de788b3011f7b2f7dcce63a85ffa1557cb3fa5900d14d4af752,1a55e1757c774739d8d49ce385352a2cbb49d1a1c6494dc518944c65bdcc4b35,FIXED_QUANTILE_SEQUENCE_RANK_NEAREST_UNUSED_EARLIER_TIE,True,372536
FMB1_R02,S01,FMB1_R02_S01_Q09,8,0.85,148,124.95,125,125,1787144636.5806859,89813a5ed1c60df0d1f5bfec677fe531c0b8fcd9f85748cfa60c3fa2dfc3b0ea,/home/lj/ZPRM/zero_perturbation_runtime/mid360_formal_batch1_ingest_v1/snapshots/FMB1_R02/S01/FMB1_R02_S01_Q09.npy,448359b455896e0edd570b596ab99caceb9aaec96b10f813f24e8a42e636f1e3,96df05556d0768c92592edb970eeb357c1be0d7d823c62eeb0c95a6106756386,15205,1fa465e03f319de788b3011f7b2f7dcce63a85ffa1557cb3fa5900d14d4af752,1a55e1757c774739d8d49ce385352a2cbb49d1a1c6494dc518944c65bdcc4b35,FIXED_QUANTILE_SEQUENCE_RANK_NEAREST_UNUSED_EARLIER_TIE,True,365048
FMB1_R02,S01,FMB1_R02_S01_Q10,9,0.95,148,139.65,140,140,1787144638.0806851,89813a5ed1c60df0d1f5bfec677fe531c0b8fcd9f85748cfa60c3fa2dfc3b0ea,/home/lj/ZPRM/zero_perturbation_runtime/mid360_formal_batch1_ingest_v1/snapshots/FMB1_R02/S01/FMB1_R02_S01_Q10.npy,7bc90694bdc1d127e66a0cc272fcee44a311e740b889186a716c40c6552778ca,8e472d0ef2c5404cf227e29f9de81da5377df096c9c2eb211d166e4c1e647d8a,15013,1fa465e03f319de788b3011f7b2f7dcce63a85ffa1557cb3fa5900d14d4af752,1a55e1757c774739d8d49ce385352a2cbb49d1a1c6494dc518944c65bdcc4b35,FIXED_QUANTILE_SEQUENCE_RANK_NEAREST_UNUSED_EARLIER_TIE,True,360440
FMB1_R02,S02,FMB1_R02_S02_Q01,0,0.05,148,7.3500000000000005,7,7,1787144758.905385,dbf11631d99d7c3bdebc3d8b657afa13596efd02338791423d5bf6b7cc89d880,/home/lj/ZPRM/zero_perturbation_runtime/mid360_formal_batch1_ingest_v1/snapshots/FMB1_R02/S02/FMB1_R02_S02_Q01.npy,8ec237403b7c8576ee37a555d7608e167210d9691d49c5bac4c1ec54f696ef10,1f46873faa2a653cc3b49e47109e19c53307d79eb8bbfb13427d2c67c3dd635a,14850,c338d9459f28f92d10cf0880c65a423bb1ba3362030950348e213daaa85f0352,0b571a45d0de96c90a2c54f015d8368ec46612e5dbebd1a18cf637f899da2224,FIXED_QUANTILE_SEQUENCE_RANK_NEAREST_UNUSED_EARLIER_TIE,True,356528
FMB1_R02,S02,FMB1_R02_S02_Q02,1,0.15,148,22.05,22,22,1787144760.4045763,dbf11631d99d7c3bdebc3d8b657afa13596efd02338791423d5bf6b7cc89d880,/home/lj/ZPRM/zero_perturbation_runtime/mid360_formal_batch1_ingest_v1/snapshots/FMB1_R02/S02/FMB1_R02_S02_Q02.npy,592f3f885d1aacea72afab500df35e98d0e112115250d2deb0e83e2f868d8223,ce47b10ce249c1aedbe1d2c455353915a67300812d760d8c10fdacbabe99265f,14974,c338d9459f28f92d10cf0880c65a423bb1ba3362030950348e213daaa85f0352,0b571a45d0de96c90a2c54f015d8368ec46612e5dbebd1a18cf637f899da2224,FIXED_QUANTILE_SEQUENCE_RANK_NEAREST_UNUSED_EARLIER_TIE,True,359504
FMB1_R02,S02,FMB1_R02_S02_Q03,2,0.25,148,36.75,37,37,1787144761.9036202,dbf11631d99d7c3bdebc3d8b657afa13596efd02338791423d5bf6b7cc89d880,/home/lj/ZPRM/zero_perturbation_runtime/mid360_formal_batch1_ingest_v1/snapshots/FMB1_R02/S02/FMB1_R02_S02_Q03.npy,d1f5729b71eab1a1facd2e34e0231a7083e79a986ea2e9645d499f23fe95ccdd,d49161e7c6c3da447b0487f921c489a66b5a3430f152b4360d31aee438db80f3,15454,c338d9459f28f92d10cf0880c65a423bb1ba3362030950348e213daaa85f0352,0b571a45d0de96c90a2c54f015d8368ec46612e5dbebd1a18cf637f899da2224,FIXED_QUANTILE_SEQUENCE_RANK_NEAREST_UNUSED_EARLIER_TIE,True,371024
FMB1_R02,S02,FMB1_R02_S02_Q04,3,0.35,148,51.449999999999996,51,51,1787144763.3074636,dbf11631d99d7c3bdebc3d8b657afa13596efd02338791423d5bf6b7cc89d880,/home/lj/ZPRM/zero_perturbation_runtime/mid360_formal_batch1_ingest_v1/snapshots/FMB1_R02/S02/FMB1_R02_S02_Q04.npy,cbeca27dc3ae96d0b6efdce9cd4e049b78c4f64ab03a577d130c0735f3cb4fce,083dd70073c396fd6ef0a55cff97b26bfe316d0efac5b9e92cb8f8a71ed2733d,15082,c338d9459f28f92d10cf0880c65a423bb1ba3362030950348e213daaa85f0352,0b571a45d0de96c90a2c54f015d8368ec46612e5dbebd1a18cf637f899da2224,FIXED_QUANTILE_SEQUENCE_RANK_NEAREST_UNUSED_EARLIER_TIE,True,362096
FMB1_R02,S02,FMB1_R02_S02_Q05,4,0.45,148,66.15,66,66,1787144764.8061678,dbf11631d99d7c3bdebc3d8b657afa13596efd02338791423d5bf6b7cc89d880,/home/lj/ZPRM/zero_perturbation_runtime/mid360_formal_batch1_ingest_v1/snapshots/FMB1_R02/S02/FMB1_R02_S02_Q05.npy,1d0b69a706ccb0f941b81302f25c81254589795bff98282a6c538d3ad6ace51f,d734df8fa9bcef96e22606b90fc5f7d15ed49de05daa95a253c027593e3c16a5,14981,c338d9459f28f92d10cf0880c65a423bb1ba3362030950348e213daaa85f0352,0b571a45d0de96c90a2c54f015d8368ec46612e5dbebd1a18cf637f899da2224,FIXED_QUANTILE_SEQUENCE_RANK_NEAREST_UNUSED_EARLIER_TIE,True,359672
FMB1_R02,S02,FMB1_R02_S02_Q06,5,0.55,148,80.85000000000001,81,81,1787144766.3052564,dbf11631d99d7c3bdebc3d8b657afa13596efd02338791423d5bf6b7cc89d880,/home/lj/ZPRM/zero_perturbation_runtime/mid360_formal_batch1_ingest_v1/snapshots/FMB1_R02/S02/FMB1_R02_S02_Q06.npy,67e4fb90abcd7454d3f7e7c4b5dc6335ef9da9a9ead5dde93a886add3ef12a52,be75e4363906c2c95989abcef52554ff48e1ee62528a74d9b8b51ce012a2be7b,14997,c338d9459f28f92d10cf0880c65a423bb1ba3362030950348e213daaa85f0352,0b571a45d0de96c90a2c54f015d8368ec46612e5dbebd1a18cf637f899da2224,FIXED_QUANTILE_SEQUENCE_RANK_NEAREST_UNUSED_EARLIER_TIE,True,360056
FMB1_R02,S02,FMB1_R02_S02_Q07,6,0.65,148,95.55,96,96,1787144767.8045762,dbf11631d99d7c3bdebc3d8b657afa13596efd02338791423d5bf6b7cc89d880,/home/lj/ZPRM/zero_perturbation_runtime/mid360_formal_batch1_ingest_v1/snapshots/FMB1_R02/S02/FMB1_R02_S02_Q07.npy,5de12efb1fa1014ffe9e7f37188755747ff5ad61232834b08d02230b165ec88b,75de58c1a10d8b443f01a8d79dc64c3b0a432e7a7148862a41c17a1b363d2f15,15258,c338d9459f28f92d10cf0880c65a423bb1ba3362030950348e213daaa85f0352,0b571a45d0de96c90a2c54f015d8368ec46612e5dbebd1a18cf637f899da2224,FIXED_QUANTILE_SEQUENCE_RANK_NEAREST_UNUSED_EARLIER_TIE,True,366320
FMB1_R02,S02,FMB1_R02_S02_Q08,7,0.75,148,110.25,110,110,1787144769.203941,dbf11631d99d7c3bdebc3d8b657afa13596efd02338791423d5bf6b7cc89d880,/home/lj/ZPRM/zero_perturbation_runtime/mid360_formal_batch1_ingest_v1/snapshots/FMB1_R02/S02/FMB1_R02_S02_Q08.npy,7591e40faba756ead0a8016052add9a8c40771a7be2bb8fb6ed5f40b4a761968,c472166d9d903c594c843801abdfe8b1b8e181442b5ccb0f7cf2545f1e407e61,15352,c338d9459f28f92d10cf0880c65a423bb1ba3362030950348e213daaa85f0352,0b571a45d0de96c90a2c54f015d8368ec46612e5dbebd1a18cf637f899da2224,FIXED_QUANTILE_SEQUENCE_RANK_NEAREST_UNUSED_EARLIER_TIE,True,368576
FMB1_R02,S02,FMB1_R02_S02_Q09,8,0.85,148,124.95,125,125,1787144770.705103,dbf11631d99d7c3bdebc3d8b657afa13596efd02338791423d5bf6b7cc89d880,/home/lj/ZPRM/zero_perturbation_runtime/mid360_formal_batch1_ingest_v1/snapshots/FMB1_R02/S02/FMB1_R02_S02_Q09.npy,cc6b698fbbd3cd0795517d1057b867ba403cfc0e5f0603ff74574aff23d42474,7cfb456c21b5bde5fe274f058d81a277b4da91e0eb5872e0567f45ee17cc9e3f,15011,c338d9459f28f92d10cf0880c65a423bb1ba3362030950348e213daaa85f0352,0b571a45d0de96c90a2c54f015d8368ec46612e5dbebd1a18cf637f899da2224,FIXED_QUANTILE_SEQUENCE_RANK_NEAREST_UNUSED_EARLIER_TIE,True,360392
FMB1_R02,S02,FMB1_R02_S02_Q10,9,0.95,148,139.65,140,140,1787144772.2042625,dbf11631d99d7c3bdebc3d8b657afa13596efd02338791423d5bf6b7cc89d880,/home/lj/ZPRM/zero_perturbation_runtime/mid360_formal_batch1_ingest_v1/snapshots/FMB1_R02/S02/FMB1_R02_S02_Q10.npy,8282b916358155d0e63eca553bc8f6af69c331b78938b09d52cd744a8bfbef87,7253954bd893adf3f2405b776bfbc62969f9c27e8d9657d689cb7449da7c3971,15240,c338d9459f28f92d10cf0880c65a423bb1ba3362030950348e213daaa85f0352,0b571a45d0de96c90a2c54f015d8368ec46612e5dbebd1a18cf637f899da2224,FIXED_QUANTILE_SEQUENCE_RANK_NEAREST_UNUSED_EARLIER_TIE,True,365888
FMB1_R02,S03,FMB1_R02_S03_Q01,0,0.05,148,7.3500000000000005,7,7,1787144939.0827322,9afa8ed736a05a6e8756d8a8e7c3fc09e87c65e9ffdacaa6db51d04896fbb774,/home/lj/ZPRM/zero_perturbation_runtime/mid360_formal_batch1_ingest_v1/snapshots/FMB1_R02/S03/FMB1_R02_S03_Q01.npy,334dece9e61dfb44735d3eba8843897eaf663150312e3ea36e112fbf05d71927,a9515fa6744c6eb25d23d001b6e99f11b896eeea350c3953aedc51459ede4a5f,16644,87884a27c9c29bbee45eeb2420fd7c1c3071e90e4275fab4859c0f789cdf527f,bca47dc140297479c36ebb9b76252a7cebb10eccc23ef053f14a181452587774,FIXED_QUANTILE_SEQUENCE_RANK_NEAREST_UNUSED_EARLIER_TIE,True,399584
FMB1_R02,S03,FMB1_R02_S03_Q02,1,0.15,148,22.05,22,22,1787144940.5831664,9afa8ed736a05a6e8756d8a8e7c3fc09e87c65e9ffdacaa6db51d04896fbb774,/home/lj/ZPRM/zero_perturbation_runtime/mid360_formal_batch1_ingest_v1/snapshots/FMB1_R02/S03/FMB1_R02_S03_Q02.npy,6544f52af170672d251bb5bfe621cb07d31d2b3e1b5fec46097b3b475b9ce764,279990931d5d27a97de6255af9154ba188be6fbc88aa1c97372b2cc7bc420277,16187,87884a27c9c29bbee45eeb2420fd7c1c3071e90e4275fab4859c0f789cdf527f,bca47dc140297479c36ebb9b76252a7cebb10eccc23ef053f14a181452587774,FIXED_QUANTILE_SEQUENCE_RANK_NEAREST_UNUSED_EARLIER_TIE,True,388616
FMB1_R02,S03,FMB1_R02_S03_Q03,2,0.25,148,36.75,37,37,1787144942.0822434,9afa8ed736a05a6e8756d8a8e7c3fc09e87c65e9ffdacaa6db51d04896fbb774,/home/lj/ZPRM/zero_perturbation_runtime/mid360_formal_batch1_ingest_v1/snapshots/FMB1_R02/S03/FMB1_R02_S03_Q03.npy,6f149a8733a38a5adad9325aedabff67b8c6a120043b6293b1cfd7c7e69aa1a5,17d81747a56e322d02ccef2d141cf777890bb4935e0b46a015b3fc0a416211e6,16384,87884a27c9c29bbee45eeb2420fd7c1c3071e90e4275fab4859c0f789cdf527f,bca47dc140297479c36ebb9b76252a7cebb10eccc23ef053f14a181452587774,FIXED_QUANTILE_SEQUENCE_RANK_NEAREST_UNUSED_EARLIER_TIE,True,393344
FMB1_R02,S03,FMB1_R02_S03_Q04,3,0.35,148,51.449999999999996,51,51,1787144943.4824593,9afa8ed736a05a6e8756d8a8e7c3fc09e87c65e9ffdacaa6db51d04896fbb774,/home/lj/ZPRM/zero_perturbation_runtime/mid360_formal_batch1_ingest_v1/snapshots/FMB1_R02/S03/FMB1_R02_S03_Q04.npy,f67c129d3f4880ef4b9264e3a8adad4ee36cfdc5b701d474c2e93dabf56d64f0,0d2c8dd52c233d15ca16b168e64c184a4e5891f13f4cc02845dcfc200c3b8715,16241,87884a27c9c29bbee45eeb2420fd7c1c3071e90e4275fab4859c0f789cdf527f,bca47dc140297479c36ebb9b76252a7cebb10eccc23ef053f14a181452587774,FIXED_QUANTILE_SEQUENCE_RANK_NEAREST_UNUSED_EARLIER_TIE,True,389912
FMB1_R02,S03,FMB1_R02_S03_Q05,4,0.45,148,66.15,66,66,1787144944.9825306,9afa8ed736a05a6e8756d8a8e7c3fc09e87c65e9ffdacaa6db51d04896fbb774,/home/lj/ZPRM/zero_perturbation_runtime/mid360_formal_batch1_ingest_v1/snapshots/FMB1_R02/S03/FMB1_R02_S03_Q05.npy,ef49af847713b6272e80f559be8d8826dab99464fc47fb16197bbf66da5742c7,607443f3667640d48d39d181d454618d6f6ebe93ebb3b0396c80609d00f66532,16075,87884a27c9c29bbee45eeb2420fd7c1c3071e90e4275fab4859c0f789cdf527f,bca47dc140297479c36ebb9b76252a7cebb10eccc23ef053f14a181452587774,FIXED_QUANTILE_SEQUENCE_RANK_NEAREST_UNUSED_EARLIER_TIE,True,385928
FMB1_R02,S03,FMB1_R02_S03_Q06,5,0.55,148,80.85000000000001,81,81,1787144946.4828634,9afa8ed736a05a6e8756d8a8e7c3fc09e87c65e9ffdacaa6db51d04896fbb774,/home/lj/ZPRM/zero_perturbation_runtime/mid360_formal_batch1_ingest_v1/snapshots/FMB1_R02/S03/FMB1_R02_S03_Q06.npy,55d48203310c05d9157a74d4067c8a8c0c86489a049106f31c3d9cd5ce6e3d82,5443ba839c671c9357c5aa48333e1a3274a4f331b1557005c322ad90eebbc439,16362,87884a27c9c29bbee45eeb2420fd7c1c3071e90e4275fab4859c0f789cdf527f,bca47dc140297479c36ebb9b76252a7cebb10eccc23ef053f14a181452587774,FIXED_QUANTILE_SEQUENCE_RANK_NEAREST_UNUSED_EARLIER_TIE,True,392816
FMB1_R02,S03,FMB1_R02_S03_Q07,6,0.65,148,95.55,96,96,1787144947.9832964,9afa8ed736a05a6e8756d8a8e7c3fc09e87c65e9ffdacaa6db51d04896fbb774,/home/lj/ZPRM/zero_perturbation_runtime/mid360_formal_batch1_ingest_v1/snapshots/FMB1_R02/S03/FMB1_R02_S03_Q07.npy,86ec2d83fbbd05e6bd3e38087b856922c1c26550798a723e1788339b9d0b4095,d52ba642c6a284828261026473f0c7a17a336818bda1bb8d430c5b89be11e41c,16267,87884a27c9c29bbee45eeb2420fd7c1c3071e90e4275fab4859c0f789cdf527f,bca47dc140297479c36ebb9b76252a7cebb10eccc23ef053f14a181452587774,FIXED_QUANTILE_SEQUENCE_RANK_NEAREST_UNUSED_EARLIER_TIE,True,390536
FMB1_R02,S03,FMB1_R02_S03_Q08,7,0.75,148,110.25,110,110,1787144949.3864384,9afa8ed736a05a6e8756d8a8e7c3fc09e87c65e9ffdacaa6db51d04896fbb774,/home/lj/ZPRM/zero_perturbation_runtime/mid360_formal_batch1_ingest_v1/snapshots/FMB1_R02/S03/FMB1_R02_S03_Q08.npy,0e827566bdbeae52e41b5c0760bff4cda01630b02a22a161557c137d4046d372,e411910fe5d182e700752958550a38ed7ebc71e1943bde2a18333a423329fdf8,16315,87884a27c9c29bbee45eeb2420fd7c1c3071e90e4275fab4859c0f789cdf527f,bca47dc140297479c36ebb9b76252a7cebb10eccc23ef053f14a181452587774,FIXED_QUANTILE_SEQUENCE_RANK_NEAREST_UNUSED_EARLIER_TIE,True,391688
FMB1_R02,S03,FMB1_R02_S03_Q09,8,0.85,148,124.95,125,125,1787144950.882322,9afa8ed736a05a6e8756d8a8e7c3fc09e87c65e9ffdacaa6db51d04896fbb774,/home/lj/ZPRM/zero_perturbation_runtime/mid360_formal_batch1_ingest_v1/snapshots/FMB1_R02/S03/FMB1_R02_S03_Q09.npy,8192bf69c111e470a5f47af9e4cde42cd8ee82f824cbc246f1757ae45e508bbe,f2a4f5cf16e61b0560604f5acf1a47a3f8153bf3d2de1bfd7f7e0856b63fe0e1,16247,87884a27c9c29bbee45eeb2420fd7c1c3071e90e4275fab4859c0f789cdf527f,bca47dc140297479c36ebb9b76252a7cebb10eccc23ef053f14a181452587774,FIXED_QUANTILE_SEQUENCE_RANK_NEAREST_UNUSED_EARLIER_TIE,True,390056
FMB1_R02,S03,FMB1_R02_S03_Q10,9,0.95,148,139.65,140,140,1787144952.3824725,9afa8ed736a05a6e8756d8a8e7c3fc09e87c65e9ffdacaa6db51d04896fbb774,/home/lj/ZPRM/zero_perturbation_runtime/mid360_formal_batch1_ingest_v1/snapshots/FMB1_R02/S03/FMB1_R02_S03_Q10.npy,46c2bc52ee93703b775751cafd2fc7cf06214058350a9941dd04625feb8af52d,75ed8094ec0f85b5792eb586b170de02b7cd108547708c5ee35867c0593e3b9f,16380,87884a27c9c29bbee45eeb2420fd7c1c3071e90e4275fab4859c0f789cdf527f,bca47dc140297479c36ebb9b76252a7cebb10eccc23ef053f14a181452587774,FIXED_QUANTILE_SEQUENCE_RANK_NEAREST_UNUSED_EARLIER_TIE,True,393248
FMB1_R03,S01,FMB1_R03_S01_Q01,0,0.05,148,7.3500000000000005,7,7,1787145314.6984565,f37b702bcee4c042f5d6fad1ba938b159de35c62d8390d04f34341dfe7e4cfa4,/home/lj/ZPRM/zero_perturbation_runtime/mid360_formal_batch1_ingest_v1/snapshots/FMB1_R03/S01/FMB1_R03_S01_Q01.npy,9c726ff7959237696f258f44f18fb55bf53b743875ed256846c6cf7b5c75e5d8,a55c0bb407dfc69a9b4bcf0d50a892b31c65fdbcdf5bedad5633114724105c49,12285,198845c8670aadb92e8d49a6a1578ff6d8f335daf97e562bee7fa8ae36a23934,2331947c491fc10d506553f5b5a6984fad2295423bdaa8074cf2bc694e7d634b,FIXED_QUANTILE_SEQUENCE_RANK_NEAREST_UNUSED_EARLIER_TIE,True,294968
FMB1_R03,S01,FMB1_R03_S01_Q02,1,0.15,148,22.05,22,22,1787145316.1986566,f37b702bcee4c042f5d6fad1ba938b159de35c62d8390d04f34341dfe7e4cfa4,/home/lj/ZPRM/zero_perturbation_runtime/mid360_formal_batch1_ingest_v1/snapshots/FMB1_R03/S01/FMB1_R03_S01_Q02.npy,6895c13bca55d135ae52f0a36827a6115895fbdbc387ca23966d54e4c9b3d7f5,fe6565f4d6b4889547ea99a983d73855a163c4c06a4a73b3f35a15a1c0c2b18b,12305,198845c8670aadb92e8d49a6a1578ff6d8f335daf97e562bee7fa8ae36a23934,2331947c491fc10d506553f5b5a6984fad2295423bdaa8074cf2bc694e7d634b,FIXED_QUANTILE_SEQUENCE_RANK_NEAREST_UNUSED_EARLIER_TIE,True,295448
FMB1_R03,S01,FMB1_R03_S01_Q03,2,0.25,148,36.75,37,37,1787145317.6980171,f37b702bcee4c042f5d6fad1ba938b159de35c62d8390d04f34341dfe7e4cfa4,/home/lj/ZPRM/zero_perturbation_runtime/mid360_formal_batch1_ingest_v1/snapshots/FMB1_R03/S01/FMB1_R03_S01_Q03.npy,5379d6bd716d828610bbf76d2346b094f28c874f1449bda3cc03878f55d6666c,ab76ef5643e23171d3e32588f42e88efcd44c7f42fd0c3de71fcc5d067f43489,12549,198845c8670aadb92e8d49a6a1578ff6d8f335daf97e562bee7fa8ae36a23934,2331947c491fc10d506553f5b5a6984fad2295423bdaa8074cf2bc694e7d634b,FIXED_QUANTILE_SEQUENCE_RANK_NEAREST_UNUSED_EARLIER_TIE,True,301304
FMB1_R03,S01,FMB1_R03_S01_Q04,3,0.35,148,51.449999999999996,51,51,1787145319.0975602,f37b702bcee4c042f5d6fad1ba938b159de35c62d8390d04f34341dfe7e4cfa4,/home/lj/ZPRM/zero_perturbation_runtime/mid360_formal_batch1_ingest_v1/snapshots/FMB1_R03/S01/FMB1_R03_S01_Q04.npy,fddcaa52d5e6398f7f608dacb9214846fc9155e6a05225bd7f066cdda64321b5,76e790e331e4e6ba5c6744f2533663c17c9d673caa656a2656cb4153900bb10f,12499,198845c8670aadb92e8d49a6a1578ff6d8f335daf97e562bee7fa8ae36a23934,2331947c491fc10d506553f5b5a6984fad2295423bdaa8074cf2bc694e7d634b,FIXED_QUANTILE_SEQUENCE_RANK_NEAREST_UNUSED_EARLIER_TIE,True,300104
FMB1_R03,S01,FMB1_R03_S01_Q05,4,0.45,148,66.15,66,66,1787145320.597915,f37b702bcee4c042f5d6fad1ba938b159de35c62d8390d04f34341dfe7e4cfa4,/home/lj/ZPRM/zero_perturbation_runtime/mid360_formal_batch1_ingest_v1/snapshots/FMB1_R03/S01/FMB1_R03_S01_Q05.npy,37c7105a78986f1393dd7fcf2747924f6a30c2f62921b36e499a604ce7204eb3,ab0b5f4e37420a186b43d8c63c303788196ca199f290ac1de5b77ccb5da3de77,12624,198845c8670aadb92e8d49a6a1578ff6d8f335daf97e562bee7fa8ae36a23934,2331947c491fc10d506553f5b5a6984fad2295423bdaa8074cf2bc694e7d634b,FIXED_QUANTILE_SEQUENCE_RANK_NEAREST_UNUSED_EARLIER_TIE,True,303104
FMB1_R03,S01,FMB1_R03_S01_Q06,5,0.55,148,80.85000000000001,81,81,1787145322.0982907,f37b702bcee4c042f5d6fad1ba938b159de35c62d8390d04f34341dfe7e4cfa4,/home/lj/ZPRM/zero_perturbation_runtime/mid360_formal_batch1_ingest_v1/snapshots/FMB1_R03/S01/FMB1_R03_S01_Q06.npy,47a360f07021e961e543404756b67ddecc4ae3ff8790779bd1325b9f2556ade9,cdeac379b092fd055bd8c553a66b0342fbfa16f0d5fcbf179bd5c5d941c21467,12397,198845c8670aadb92e8d49a6a1578ff6d8f335daf97e562bee7fa8ae36a23934,2331947c491fc10d506553f5b5a6984fad2295423bdaa8074cf2bc694e7d634b,FIXED_QUANTILE_SEQUENCE_RANK_NEAREST_UNUSED_EARLIER_TIE,True,297656
FMB1_R03,S01,FMB1_R03_S01_Q07,6,0.65,148,95.55,96,96,1787145323.5986853,f37b702bcee4c042f5d6fad1ba938b159de35c62d8390d04f34341dfe7e4cfa4,/home/lj/ZPRM/zero_perturbation_runtime/mid360_formal_batch1_ingest_v1/snapshots/FMB1_R03/S01/FMB1_R03_S01_Q07.npy,0e5c7d74ff6c00b619d875cef8a708e1322ca419a75e6cadd47a17aa2375ac77,950340daa454d7c4cfe23a117b0cbde2eac737434d4fe834c003e6ac4f12e752,12444,198845c8670aadb92e8d49a6a1578ff6d8f335daf97e562bee7fa8ae36a23934,2331947c491fc10d506553f5b5a6984fad2295423bdaa8074cf2bc694e7d634b,FIXED_QUANTILE_SEQUENCE_RANK_NEAREST_UNUSED_EARLIER_TIE,True,298784
FMB1_R03,S01,FMB1_R03_S01_Q08,7,0.75,148,110.25,110,110,1787145324.9958236,f37b702bcee4c042f5d6fad1ba938b159de35c62d8390d04f34341dfe7e4cfa4,/home/lj/ZPRM/zero_perturbation_runtime/mid360_formal_batch1_ingest_v1/snapshots/FMB1_R03/S01/FMB1_R03_S01_Q08.npy,dad43e7366092a0e82bf88f4aa671d3741bf370da5eed5d744559cfcdcad73dd,e9d7815d957510e83e70ef9b5c0a3a119e69eec7128a5c74d876469e1433d1de,12767,198845c8670aadb92e8d49a6a1578ff6d8f335daf97e562bee7fa8ae36a23934,2331947c491fc10d506553f5b5a6984fad2295423bdaa8074cf2bc694e7d634b,FIXED_QUANTILE_SEQUENCE_RANK_NEAREST_UNUSED_EARLIER_TIE,True,306536
